protein_id,class_id
4a0w_1:H:H_model1,66
4uo0_2:F:F_model1,51
5ndg_23:W:D1_model1,83
3j8k_1:B:B_model1,90
7aij_1:A:A_model1,47
6kmw_3:S:cC_model1,41
8ox1_4:D:D_model1,34
3dya_1:A:A_model1,22
3j3y_1:BQA:2F_model1,8
7yfn_1:A:A_model1,61
7uti_1:D:F_model1,90
5obm_63:OE:c7_model1,0
6om3_3:S:S_model1,40
3j3q_1:KQA:9q_model1,8
6t23_1:C:C_model1,90
2rvq_2:B:D_model10,56
8sgq_2:G:a_model1,7
4kzb_1:B:B_model1,54
3j3y_1:RPA:dJ_model1,8
3j3q_1:YEA:kb_model1,8
6n8m_29:CA:k_model1,62
3j3y_1:EA:3v_model1,8
5vu4_2:B:B_model1,59
3j3y_1:TJ:eX_model1,8
7x0a_2:C:B_model1,13
7tan_4:D:D_model1,34
3j3q_1:UUA:ho_model1,8
6msh_32:TA:s_model1,92
7pft_4:D:D_model1,79
4a0v_1:E:E_model1,66
7udt_2:B:A_model1,90
8cdr_78:ZB:t_model1,0
6tb3_13:M:W_model1,16
5lf3_8:V:V_model1,71
5kgf_3:G:G_model1,14
5nbn_2:D:D_model1,61
7uti_1:N:P_model1,90
5f1g_1:A:A_model1,57
6e0c_4:H:H_model1,56
7tan_3:G:G_model1,14
5dge_43:RD:l6_model1,5
6y9x_1:D:D_model1,8
7qco_3:C:C_model1,43
6avo_14:W:a_model1,33
6a5l_18:R:c_model1,86
8thy_1:D:D_model1,61
7qja_1:A:e_model1,61
4u56_4:D:S2_model1,87
1o1c_4:Z:Z_model1,90
3h4e_1:F:F_model1,25
2vm0_1:A:A_model1,15
6slu_1:E:E_model1,8
7w3b_20:SA:T_model1,33
6la2_4:X:l_model1,56
7pg9_9:I:I_model1,71
7yrg_5:F:D_model1,56
8bzl_10:X:X_model1,69
4u4r_23:W:D1_model1,83
7a5g_91:PC:n_model1,6
5vtz_2:B:B_model1,59
5vqr_1:A:A_model1,9
3j3q_1:AWA:1i_model1,8
6sl5_3:C:C_model1,43
7mpi_10:J:BJ_model1,16
6la8_3:G:G_model1,14
8evj_5:E:C_model1,14
5luf_8:H:h_model1,46
3j3y_1:CIA:2j_model1,8
3j3q_1:ERA:4v_model1,8
1o19_4:DA:4_model1,90
8fiu_1:C:C_model1,25
3j3y_1:CW:36_model1,8
5m1j_17:Q:J2_model1,16
3j3q_1:PZ:dp_model1,8
6c1g_3:C:A_model1,90
6n8m_32:FA:n_model1,74
6bht_1:H:H_model1,25
8pp6_3:G:G_model1,14
4u3u_4:EC:s2_model1,87
6ne3_3:G:G_model1,49
2gwk_1:A:A_model1,90
6wvt_1:B:D_model1,90
6uc4_1:B:B_model1,90
6upw_2:B:A_model1,90
6qc7_40:OA:B8_model1,81
8oo7_12:P:P_model1,34
7dr0_3:C:C_model1,43
3j3q_1:OW:cu_model1,8
1k0t_1:A:A_model19,41
8evh_3:C:C_model1,14
8om1_37:LA:l_model1,18
8cdl_73:UB:p_model1,91
6dpz_1:A:A_model1,54
4jxw_1:A:A_model1,54
1tzy_1:A:A_model1,14
8jh2_24:X:h_model1,56
7qin_1:B:B_model1,90
3j3q_1:VAA:i_model1,8
3j3y_1:WBA:gR_model1,8
6xir_5:E:E_model1,5
3j3q_1:WA:io_model1,8
1k0t_1:A:A_model24,41
5tga_19:TC:c7_model1,0
6gsn_9:I:R_model1,12
7xx6_3:G:M_model1,14
5ndg_4:D:S2_model1,87
4v5q_38:TC:DC_model1,11
4kgc_3:G:G_model1,40
8g6h_4:D:D_model1,56
6om3_4:T:T_model1,70
5jlh_1:A:A_model1,61
3j3q_1:WQ:jJ_model1,8
6s47_28:BA:Ab_model1,45
2rvq_1:A:C_model5,14
2zjz_1:B:B_model1,94
8jla_3:C:C_model1,14
3mn6_1:C:K_model1,61
8iah_5:V:L_model1,61
7v9k_4:FA:N_model1,56
7zw0_26:Z:sb_model1,17
1rth_1:A:A_model1,22
4r67_11:AB:0_model1,69
7x0s_8:H:A_model1,7
3j3y_1:QZ:cn_model1,8
6djm_1:B:B_model1,90
8f22_1:K:K_model1,25
8shp_2:J:a_model1,7
6j4y_22:V:d_model1,56
8jho_4:T:d_model1,70
3j3q_1:FCA:5G_model1,8
3j3q_1:KF:9T_model1,8
2ode_1:A:A_model1,94
3j3y_1:AAA:10_model1,8
6bnq_2:N:H_model1,90
7xd0_2:G:G_model1,14
8ett_3:C:C_model1,40
3j3y_1:GH:5b_model1,8
3j3q_1:LQ:aE_model1,8
3j3q_1:US:hj_model1,8
5lex_12:Z:Z_model1,92
8iai_4:N:F_model1,61
7l0q_3:C:A_model1,21
3j3q_1:BFA:20_model1,8
8cvt_20:T:T_model1,33
8sg8_2:J:a_model1,7
4v5s_38:TC:DC_model1,11
5lyb_43:RD:l6_model1,5
8f8r_1:D:D_model1,90
3c1c_3:C:C_model1,14
9fh9_5:F:D_model1,56
3j3y_1:OPA:bA_model1,8
7nil_3:C:C_model1,84
3j3y_1:XQ:hc_model1,8
3j3y_1:Z:iW_model1,8
7r8v_1:C:C_model1,90
8x7k_5:G:G_model1,14
7w3f_19:S:s_model1,92
5t0g_12:L:R_model1,60
6l9z_4:D:D_model1,56
3j3q_1:AZA:1o_model1,8
5apo_26:Z:X_model1,62
3j3y_1:CSA:32_model1,8
1kx4_4:I:G_model1,14
1k0t_1:A:A_model27,41
6t93_4:D:D_model1,56
5mei_18:LB:CR_model1,37
3j3y_1:SA:dX_model1,8
3j3y_1:SLA:du_model1,8
2hmp_1:B:B_model1,90
3j3y_1:EF:44_model1,8
6wjd_33:GA:T_model1,33
3c1b_3:G:G_model1,14
5ndg_43:RD:l6_model1,5
5orl_1:A:A_model1,67
6fo6_8:H:H_model1,46
3j3y_1:XKA:hR_model1,8
3une_13:OA:o_model1,29
3jct_27:AA:a_model1,74
5tsx_1:G:G_model1,25
3j3q_1:MF:ai_model1,8
3j3q_1:JL:8q_model1,8
4fwy_1:A:A_model1,88
3j3q_1:CJA:2z_model1,8
8a5a_3:C:V_model1,61
3j3y_1:AK:1J_model1,8
6vsb_1:A:A_model1,72
8vy7_1:A:A_model1,64
8evt_8:H:BJ_model1,16
7jzv_4:J:o_model1,56
7xsz_28:BA:c_model1,86
8sn5_4:H:H_model1,56
1rt1_1:A:A_model1,22
2v1h_1:A:A_model1,15
3j3q_1:GW:6i_model1,8
3j3y_1:XAA:h7_model1,8
7k60_4:D:D_model1,56
7zuw_8:H:AC_model1,87
8shd_4:D:D_model1,52
3j3q_1:QB:dt_model1,8
5dc3_19:S:C7_model1,0
6zqg_26:AA:DN_model1,91
3j3q_1:ROA:f8_model1,8
8iah_5:T:J_model1,61
4a0o_1:G:G_model1,66
6inq_19:S:d_model1,56
6w5n_8:L:N_model1,80
5fcj_4:D:S2_model1,87
6wvt_1:A:B_model1,90
8sfe_6:N:g_model1,24
3j3q_1:PM:dP_model1,8
7lsw_1:F:F_model1,85
8ugr_52:DE:3U_model1,96
8uz1_1:C:L_model1,90
7zux_16:P:DJ_model1,16
5cpk_4:H:H_model1,56
3j3q_1:JPA:8z_model1,8
1mno_1:B:B_model1,88
1f66_5:J:H_model1,70
5y0c_4:I:G_model1,86
5fci_53:CE:m7_model1,37
6rny_3:G:G_model1,14
8eub_12:L:BV_model1,83
3j3q_1:QPA:eL_model1,8
3j3q_1:WDA:iv_model1,8
5xf5_3:G:G_model1,14
6ylh_10:J:E_model1,5
4u55_61:JE:n5_model1,62
3j3y_1:UDA:f4_model1,8
8cdr_64:LB:f_model1,87
6c1d_1:E:E_model1,90
7u46_3:G:G_model1,31
2rvq_1:A:C_model8,14
3j3y_1:VEA:fp_model1,8
7snl_1:A:A_model1,25
4u56_19:S:C7_model1,0
3j3q_1:MIA:ap_model1,8
1rfq_1:A:A_model1,90
7pj1_1:A:A_model18,14
8hak_4:H:H_model1,56
7nac_7:G:E_model1,5
7nvo_7:G:D_model1,52
6px1_4:H:H_model1,80
3j3q_1:VNA:iP_model1,8
8dnf_1:B:B_model1,61
6xvf_8:H:H_model1,46
3a5m_2:B:C_model1,61
3unh_13:AA:M_model1,29
8r9p_1:A:A_model1,15
5dge_19:S:C7_model1,0
7a3b_1:A:A_model1,48
7z7h_1:D:C_model1,90
6see_4:D:D_model1,34
3j3q_1:ETA:4z_model1,8
3j3y_1:OQA:bC_model1,8
3j3q_1:GGA:6D_model1,8
1ke4_1:B:B_model1,54
3j3q_1:CQA:3C_model1,8
7qxn_27:AA:O_model1,71
6mhe_1:A:A_model1,94
6r86_18:R:5_model1,37
8g6q_4:D:D_model1,80
6zo4_3:D:H_model1,61
3j3q_1:CSA:3G_model1,8
6msb_28:QA:o_model1,71
7ash_1:A:A_model1,8
7r94_1:C:C_model1,90
3j3q_1:FBA:5E_model1,8
8uz1_1:E:N_model1,90
3wtp_4:H:H_model1,56
1o1b_4:Y:Y_model1,90
3j3q_1:UTA:hm_model1,8
3j3y_1:SM:dv_model1,8
1ntm_8:H:H_model1,46
8ysx_12:L:X_model1,28
3j3y_1:NIA:aE_model1,8
4uo5_2:D:D_model1,51
7n9x_1:B:BBB_model1,25
3j3y_1:BBA:1m_model1,8
3j3y_1:IHA:72_model1,8
3j3y_1:FV:5H_model1,8
6skk_1:F:F_model1,8
8q36_5:E:DDD_model1,56
3j3q_1:VK:iI_model1,8
7at8_6:J:K_model1,70
8uee_1:D:J_model1,90
3j3q_1:YPA:kx_model1,8
3j3y_1:VD:fm_model1,8
1o1g_4:BA:2_model1,90
8evr_62:JB:AZ_model1,45
4ig3_1:A:A_model1,9
3j3q_1:LM:a6_model1,8
6m3v_3:C:C_model1,14
6c4s_1:B:B_model1,78
5jut_5:E:E_model1,55
3j3q_1:CH:2u_model1,8
5lf6_10:Y:X_model1,69
3j3q_1:XTA:kF_model1,8
6t23_1:B:B_model1,90
3j3y_1:IQA:7K_model1,8
6msg_29:CA:O_model1,71
8v83_21:U:P_model1,37
2rf2_1:A:A_model1,22
8u6e_1:A:A_model1,9
7pf3_4:H:r_model1,79
3j3q_1:FUA:5q_model1,8
2zjz_1:A:A_model1,94
4fqr_2:H:H_model1,59
8g6s_4:H:H_model1,80
3j3q_1:GPA:6V_model1,8
8cmj_78:ZB:x_model1,83
3j3q_1:MGA:al_model1,8
8x7i_7:J:H_model1,56
4rtv_1:A:A_model1,48
1mqm_2:F:H_model1,51
4u0b_1:D:D_model1,25
8uxw_8:N:Q_model1,90
5fcj_43:RD:l6_model1,5
8vg1_3:G:G_model1,14
3an2_4:H:H_model1,56
3j3y_1:FQA:5A_model1,8
4u3m_53:CE:m7_model1,37
7pmc_4:D:C_model1,90
8r9l_1:A:A_model1,15
2q97_1:A:A_model1,90
3j3q_1:NIA:be_model1,8
6jbk_1:E:E_model1,90
3j3y_1:VOA:g8_model1,8
8dnh_1:C:C_model1,61
7zw0_68:QB:Ld_model1,74
3j3q_1:OG:cO_model1,8
3j3y_1:BNA:29_model1,8
6ipu_3:C:C_model1,14
3j3y_1:A:0_model1,8
3j3q_1:HBA:6t_model1,8
5gtc_4:D:D_model1,56
9azq_1:C:C_model1,90
6msj_33:GA:T_model1,33
6v2k_4:D:D_model1,56
8x1c_2:F:F_model1,34
7w3c_15:O:o_model1,71
3j3q_1:XR:kA_model1,8
1e1r_3:G:G_model1,38
1myi_1:A:A_model1,88
3j3q_1:IHA:7u_model1,8
5it7_70:RB:W_model1,4
5tsx_1:J:J_model1,25
3unb_12:BB:2_model1,28
1m18_4:E:C_model1,49
3w97_4:D:D_model1,56
8hfr_54:FB:aw_model1,74
112m_1:A:A_model1,39
3j3q_1:TGA:gX_model1,8
7bti_1:D:D_model1,90
7xx5_4:D:D_model1,56
5t0c_32:FA:AT_model1,33
8jbx_3:C:C_model1,14
8evr_63:KB:Aa_model1,74
6l9z_3:M:M_model1,14
7zrs_28:BA:AW_model1,17
3j3y_1:VY:gL_model1,8
3j3y_1:YAA:hq_model1,8
1hgh_2:B:B_model1,53
5t0i_20:T:T_model1,33
7zux_65:MB:EZ_model1,74
5c25_1:A:A_model1,9
8u69_1:A:A_model1,9
6vpv_3:C:3_model1,41
1klv_1:A:A_model11,85
8qr1_5:F:G_model1,61
3j3q_1:BJ:27_model1,8
7wu7_10:R:L_model1,52
3j3q_1:SH:fj_model1,8
7w3g_18:OA:R_model1,60
3eym_2:B:B_model1,53
3j80_14:N:W_model1,4
1mnj_1:A:A_model1,88
3j3q_1:JW:9B_model1,8
3j3y_1:DDA:3I_model1,8
8agw_3:C:C_model1,37
4uo3_2:B:B_model1,51
3j3q_1:GM:6O_model1,8
4w29_20:T:CY_model1,42
7v9s_4:H:H_model1,56
7dbn_1:D:C_model1,32
3j3q_1:KA:9J_model1,8
6qb8_5:M:g_model1,24
8fyx_1:A:A_model1,64
7pj1_1:A:A_model19,14
7tn2_4:D:D_model1,56
7uxf_1:E:E_model1,90
8cgn_61:JB:f_model1,87
8c4e_1:C:C_model1,90
6hkt_4:Z:x_model1,56
6tnu_26:Z:b_model1,17
3j3y_1:NN:aN_model1,8
8i7j_11:K:J_model1,76
3j3q_1:SW:gC_model1,8
5k14_1:A:A_model1,22
4d6u_8:R:U_model1,46
4u0d_1:H:H_model1,25
6nsc_2:B:B_model1,51
2eb8_1:A:A_model1,19
3j3y_1:MO:H_model1,8
4u3m_15:O:C3_model1,91
7pf4_4:D:N_model1,79
7utl_1:C:C_model1,90
8v26_3:G:G_model1,14
8g6q_3:C:C_model1,14
8agv_13:M:M_model1,45
3j3q_1:FTA:5o_model1,8
3j3q_1:ID:7l_model1,8
3j3y_1:ST:e7_model1,8
1hmv_1:A:A_model1,32
8cdr_13:M:B_model1,37
4u4y_11:LC:s9_model1,16
8jxw_1:A:B_model1,64
7nvm_3:C:D_model1,52
5l4g_12:L:5_model1,60
7xyg_1:A:C_model1,14
7w3b_15:O:o_model1,71
7sx9_1:F:H_model1,90
7o3c_8:H:H_model1,96
7xvl_3:C:G_model1,14
7q0p_61:IB:O_model1,16
7vla_1:A:A_model1,64
8ihl_4:T:T_model1,56
8tov_1:D:D_model1,25
4v4x_26:Z:BC_model1,6
4wyb_1:Q:Q_model1,90
8cgn_37:LA:M_model1,74
3j3y_1:JQA:82_model1,8
5jlh_1:D:D_model1,61
3j3y_1:FAA:4f_model1,8
3j3q_1:DPA:40_model1,8
4u52_43:RD:l6_model1,5
3cip_1:A:A_model1,61
3j3y_1:XGA:hJ_model1,8
3j3y_1:PU:c_model1,8
6uz7_57:EB:J_model1,76
1kx5_5:I:G_model1,14
8dk5_4:H:H_model1,56
3j8i_1:E:H_model1,90
5av6_4:D:D_model1,56
3j3y_1:DP:3f_model1,8
4j8u_4:D:D_model1,70
1mwc_1:A:A_model1,88
7qim_1:A:A_model1,90
5dc3_23:W:D1_model1,83
6ltl_1:A:A_model1,88
1llb_1:B:B_model1,54
3j3y_1:BB:1l_model1,8
8ypk_6:BA:S_model1,28
5tga_64:LB:N8_model1,74
6u96_1:B:B_model1,90
8ewc_60:HB:AX_model1,62
8sht_1:I:a_model1,7
6vz4_4:D:D_model5,56
8fz5_12:L:L_model1,20
3j34_1:OA:a_model1,8
3j3y_1:FC:4i_model1,8
2yjf_1:B:B_model1,90
3j3q_1:S:fU_model1,8
4u51_63:KB:N7_model1,45
5tbw_51:ZD:s2_model1,87
8h9m_2:I:G_model1,36
6la2_4:HA:R_model1,56
8g88_4:D:D_model1,70
4wyb_1:A:A_model1,90
3j3q_1:KPA:9o_model1,8
5lyb_63:ME:n7_model1,45
5avb_3:C:C_model1,86
6tb3_63:KB:AH_model1,62
7exd_1:A:A_model1,64
3wkj_3:C:C_model1,86
6v2f_1:C:C_model1,25
6upk_4:D:D_model1,34
3j3q_1:ARA:1Y_model1,8
7otq_5:E:D_model1,80
4k42_1:A:A_model1,90
8sai_3:C:D_model1,21
5le5_13:AA:M_model1,33
3j3y_1:LCA:91_model1,8
4hxj_1:B:B_model1,78
6c1g_3:E:C_model1,90
8f22_1:L:L_model1,25
3o62_4:D:D_model1,70
1o1g_4:EA:5_model1,90
7naq_12:L:L_model1,92
8f8p_1:E:E_model1,90
7sx9_1:D:E_model1,90
6elz_52:ZA:E_model1,5
3j3y_1:PJA:bh_model1,8
1k0t_1:A:A_model23,41
4e3j_1:B:B_model1,54
1ken_2:B:B_model1,53
8d3b_1:D:D_model1,8
3j3y_1:IAA:6p_model1,8
4v8x_38:TC:DC_model1,11
8ib2_2:E:E_model1,61
6rey_13:AA:M_model1,92
4u56_23:W:D1_model1,83
7zux_28:BA:DV_model1,83
3j3y_1:KV:8r_model1,8
7v90_4:D:D_model1,56
6xmj_13:M:M_model1,92
8h0w_19:W:h_model1,56
8evs_60:HB:AX_model1,62
8c4e_1:G:G_model1,90
6mse_34:HA:T_model1,33
3j3q_1:RBA:ej_model1,8
3j3y_1:T:eE_model1,8
3j3q_1:SRA:g3_model1,8
7dbh_4:H:H_model1,56
7b12_1:A:1_model1,92
6zdj_1:M:k_model1,8
3j3y_1:NRA:aW_model1,8
8ugf_8:R:3U_model1,96
5lyb_23:XC:d1_model1,83
7scz_5:I:G_model1,86
4n0d_1:A:A_model1,94
3j3q_1:EYA:58_model1,8
7x3x_4:D:D_model1,93
8ikg_1:A:A_model1,21
5lf0_12:Z:Z_model1,92
6y7c_10:J:J_model1,16
5lf7_8:V:V_model1,71
3j3q_1:EWA:54_model1,8
7by0_3:C:C_model1,14
7lxv_12:L:L_model1,92
5oy7_4:W:e_model1,40
3chw_1:A:A_model1,61
7r4f_37:LA:l_model1,81
3j3q_1:GZ:6o_model1,8
3nte_1:A:A_model1,8
8jh3_18:R:c_model1,14
6fo0_8:H:H_model1,46
7x7y_8:H:Z_model1,75
5dge_43:QA:L6_model1,5
7y00_4:H:H_model1,56
8f86_4:H:H_model1,70
2ypg_2:D:D_model1,53
3j3q_1:KI:9Z_model1,8
7wbw_22:Z:h_model1,56
7vbm_3:C:C_model1,86
8sn8_3:G:G_model1,14
3j3q_1:YWA:lA_model1,8
7umh_3:C:C_model1,41
5dge_64:NE:n8_model1,74
6m62_33:GA:a_model1,74
8ueo_37:LA:1l_model1,18
6t7i_61:IB:LZ_model1,45
7asl_1:P:P_model1,8
8sh9_9:I:Z_model1,75
4u4y_24:YC:d2_model1,17
5o9g_4:D:D_model1,80
7nj7_3:C:C_model1,84
7m1x_6:J:H_model1,70
6om3_3:O:O_model1,40
6rzz_20:T:U_model1,37
6vkv_1:C:C_model1,25
8tj4_2:D:D_model1,51
6hkt_4:V:n_model1,56
1m1a_4:E:C_model1,49
5vfq_11:K:q_model1,69
3j3q_1:WZ:jb_model1,8
5fci_19:S:C7_model1,0
3gtc_1:B:B_model1,54
8cvt_15:OA:o_model1,71
7v9k_4:X:h_model1,56
8xbu_3:G:G_model1,86
5vfu_31:SA:t_model1,33
8sps_6:F:C_model1,14
8c4e_1:F:F_model1,90
8u6s_1:A:A_model1,32
9fh9_5:J:H_model1,56
3j3q_1:VSA:iZ_model1,8
6r90_4:H:H_model1,56
7v5q_1:B:B_model1,88
6tu3_14:U:b_model1,29
2rvq_2:B:D_model3,56
4u3u_61:KE:n5_model1,62
6a5p_18:R:c_model1,86
3j3y_1:KOA:8h_model1,8
3j3q_1:GUA:6f_model1,8
8x7k_4:H:H_model1,56
7c2f_1:A:A_model1,90
9azp_1:B:B_model1,90
6mhf_1:A:A_model1,94
8cdl_36:JA:L_model1,45
8cdl_32:FA:J_model1,62
4old_1:B:B_model1,54
8r91_1:A:A_model1,15
8jlb_3:G:G_model1,86
9b03_1:E:E_model1,90
7vdt_4:H:H_model1,93
1nlo_1:A:C_model1,48
6tu3_9:V:W_model1,3
4r5p_1:A:A_model1,47
3j3y_1:AFA:1A_model1,8
3j3y_1:YGA:i1_model1,8
4v5r_38:MA:BC_model1,11
3j3q_1:FYA:5y_model1,8
7r4c_37:LA:l_model1,81
5oof_1:E:E_model1,90
3j3q_1:UB:hB_model1,8
6o1d_4:H:H_model1,56
7pii_3:G:G_model1,31
7ash_1:H:H_model1,8
6fq8_4:D:D_model1,56
7x3x_4:H:H_model1,93
2xxm_1:A:A_model1,1
3tpq_1:A:A_model1,90
4uo0_2:D:D_model1,51
6vz4_3:C:C_model2,40
1p3g_5:F:D_model1,93
4u51_19:S:C7_model1,0
6zka_24:X:v_model1,81
3j3q_1:VN:iO_model1,8
7dgk_1:B:B_model1,88
8hki_8:P:z_model1,75
8agx_14:N:N_model1,74
1hsy_1:A:A_model1,88
9b27_1:B:B_model1,90
6ft6_27:AA:a_model1,74
3j3q_1:IS:8E_model1,8
6hhq_50:QC:D_model1,87
6hhq_57:GE:K_model1,16
3unb_8:XA:x_model1,3
8hal_4:D:D_model1,56
7ea5_4:D:D_model1,56
3j78_48:VA:S2_model1,87
8uz0_1:F:O_model1,90
5ll6_11:K:Y_model1,91
6sef_4:D:D_model1,34
6r84_35:IA:b_model1,45
4u3n_43:QA:L6_model1,5
5lex_12:L:L_model1,92
4u3n_15:O:C3_model1,91
1o1d_4:DA:3_model1,90
8ib8_6:N:N_model1,75
2nqb_4:I:G_model1,14
8d3b_1:A:A_model1,8
5l4g_12:Z:Y_model1,60
7evz_1:A:A_model1,21
8fb0_1:A:A_model1,88
7v9s_3:K:M_model1,14
6la2_4:D:H_model1,56
8azk_10:K:I_model1,3
1o1e_4:FA:6_model1,90
6y5i_2:B:B_model1,53
4u4r_19:S:C7_model1,0
6j50_20:T:c_model1,86
3j3y_1:EGA:47_model1,8
8br1_1:B:C_model1,90
6hkt_3:SA:g_model1,86
7qxu_31:SA:s_model1,92
3j3y_1:YDA:hw_model1,8
3j3q_1:KJ:9b_model1,8
3j3y_1:OL:b1_model1,8
5ndg_23:XC:d1_model1,83
6e0p_3:G:G_model1,14
7utj_1:C:C_model1,90
1agr_1:A:A_model1,94
1zla_5:F:D_model1,56
4ify_1:A:A_model1,9
3eym_2:F:F_model1,53
8ud9_13:M:a_model1,92
6kw5_17:S:O_model1,40
7lum_7:M:A_model1,75
1k0t_1:A:A_model10,41
3j3y_1:KJA:8X_model1,8
8r8i_1:A:A_model1,15
7fb5_1:A:A_model1,85
7w2l_26:AA:c_model1,18
3j3y_1:VN:g5_model1,8
6mse_33:UA:s_model1,92
6trd_3:O:c_model1,41
8v2o_1:A:A_model1,61
4e3i_1:A:A_model1,54
7ahq_1:E:E_model1,90
3hep_1:A:A_model1,88
8h9v_15:Z:G_model1,36
8smz_4:D:D_model1,56
8wf5_1:A:A_model1,15
3j3y_1:ABA:12_model1,8
7va4_5:Q:Y_model1,14
3j3q_1:KE:9R_model1,8
4u4o_43:RD:l6_model1,5
6om3_4:D:D_model1,70
3j3q_1:WOA:jG_model1,8
6fyx_17:Q:N_model1,16
8shp_9:I:Z_model1,75
3j3q_1:PU:df_model1,8
4u4n_53:AB:M7_model1,37
8x21_1:A:A_model1,32
2o58_1:A:X_model1,15
6usj_5:O:M_model1,86
4u3m_61:KE:n5_model1,62
3j3q_1:NYA:c9_model1,8
7trk_5:E:A_model1,64
5dc3_63:KB:N7_model1,45
5tga_11:LC:s9_model1,16
8ybk_4:H:H_model1,56
8ewb_42:PA:AE_model1,5
4u53_64:LB:N8_model1,74
3j3y_1:YE:hx_model1,8
3j3y_1:EK:4E_model1,8
3rei_4:D:D_model1,70
3jbj_1:A:A_model1,90
8cxb_10:Z:V_model1,71
6rgq_11:K:K_model1,69
7u0i_3:C:C_model1,14
7nap_8:H:V_model1,71
8g86_4:D:D_model1,70
7net_1:A:A_model1,48
7pj1_1:A:A_model12,14
7nht_8:H:H_model1,71
4u4r_4:EC:s2_model1,87
4ys3_4:H:H_model1,56
3j3y_1:ZOA:l_model1,8
4v8t_5:E:E_model1,5
3j3y_1:RKA:d9_model1,8
8uxw_8:H:H_model1,90
7ew1_3:C:D_model1,21
3j3y_1:RIA:d5_model1,8
9ja0_1:F:F_model1,8
3j34_1:C:B_model1,8
8ugh_52:AB:3H_model1,96
7udu_1:B:B_model1,90
5cpj_4:H:H_model1,56
3j3q_1:IJ:7x_model1,8
8ugr_37:OD:5l_model1,18
5xm1_4:D:D_model1,56
6r1u_4:D:D_model1,70
7w9v_4:D:D_model1,56
6vz4_4:D:D_model3,56
9azq_1:F:F_model1,90
5ndv_68:PB:D2_model1,17
2fj7_6:F:D_model1,70
6msg_34:VA:t_model1,33
1myf_1:A:A_model10,19
5cnd_1:A:A_model1,15
3j3q_1:RC:ek_model1,8
6rr7_3:C:C_model1,10
3j3q_1:SHA:fk_model1,8
7so3_1:A:A_model1,32
3j3q_1:NNA:bo_model1,8
8ccs_70:RB:m_model1,16
3h4e_1:K:K_model1,25
8bqx_24:X:W_model1,16
4u3m_23:XC:d1_model1,83
6nr8_12:T:N_model1,75
6la9_4:D:D_model1,56
2xql_1:G:G_model1,14
3j3y_1:KLA:8b_model1,8
7qyb_31:EA:S_model1,92
6tb3_26:Z:b_model1,17
5gt0_3:F:G_model1,14
1klv_1:A:A_model19,85
4u6f_64:LB:N8_model1,74
3b5u_1:D:D_model1,90
7tn2_4:H:H_model1,56
7fix_3:C:C1_model1,41
5oxv_2:K:N_model1,70
7pf2_4:P:R_model1,79
3j3y_1:CHA:2h_model1,8
8cku_73:UB:p_model1,91
4v9m_24:X:DC_model1,11
3j3y_1:PP:bs_model1,8
3j3q_1:NM:bl_model1,8
7pj1_1:A:A_model13,14
105m_1:A:A_model1,19
7vv5_1:A:A_model1,21
7pg9_14:BA:N_model1,33
6f18_1:A:A_model1,88
5it7_29:CA:aa_model1,50
8stp_1:A:A_model1,32
8yti_3:G:G_model1,14
5ndg_24:X:D2_model1,17
4v88_15:O:AN_model1,91
3c9k_1:E:E_model1,14
7dbn_1:A:A_model1,32
3j3q_1:UIA:hQ_model1,8
6av9_1:A:A_model1,90
7yi5_7:K:N_model1,70
6z6k_43:QA:LE_model1,5
1hgh_2:D:D_model1,53
7lya_6:J:G_model1,14
3j3y_1:EN:4K_model1,8
7w4l_26:AA:c_model1,18
3j3q_1:PYA:do_model1,8
3j3q_1:KZ:H_model1,8
1k0t_1:A:A_model4,41
7w3m_20:SA:T_model1,33
6jcu_1:A:A_model1,90
6gvc_1:A:A_model1,90
6la2_3:W:k_model1,14
8g6s_3:C:C_model1,14
7aij_1:C:C_model1,47
5ooe_1:A:A_model1,90
1jb0_3:C:C_model1,41
5ndw_77:XE:s9_model1,16
7bt6_25:Y:a_model1,74
7lx0_3:O:c_model1,41
7lx0_3:AA:C_model1,41
8q3x_3:C:CCC_model1,14
6rgq_13:M:a_model1,92
3j3q_1:NMA:bm_model1,8
8agt_14:N:N_model1,74
6woo_28:BA:Z_model1,45
5tsx_1:D:D_model1,25
7x0s_6:P:M_model1,52
7asl_1:O:O_model1,8
3mfp_1:A:A_model1,90
6m4g_5:H:H_model1,56
1ma9_2:B:B_model1,90
6j4w_22:Z:h_model1,56
5ooc_1:E:E_model1,90
7nep_1:K:K_model1,90
5yl3_1:A:A_model1,15
6fhl_1:C:C_model1,90
3j3q_1:B:1p_model1,8
3j3q_1:YF:kc_model1,8
6g72_37:LA:l_model1,18
7naq_13:AA:M_model1,33
7nep_1:G:G_model1,90
3j3q_1:AH:1D_model1,8
5b31_3:C:C_model1,86
8pnq_3:C:C_model1,10
9c62_6:I:J_model1,61
6t9l_5:H:H_model1,70
3j3y_1:FE:4m_model1,8
6msh_31:SA:r_model1,60
7m76_3:C:C_model1,41
1o19_4:BA:2_model1,90
3j3y_1:TZ:ew_model1,8
3j6y_49:WA:S2_model1,87
5dge_23:XC:d1_model1,83
6x5a_3:C:C_model1,14
8sha_4:L:d_model1,52
3j3q_1:FMA:5a_model1,8
4nm8_2:B:B_model1,59
3j4f_1:D:D_model1,8
7pf0_4:U:d_model1,79
6qb8_7:O:q_model1,35
7dgo_1:B:B_model1,88
